Date,ID,Tweet Text,Source,User ID,Lat,Lng
Mon Nov 25 19:16:48 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",136881432,-77.425155,38.878708
Mon Nov 25 19:16:49 +0000 201,1.19904E+18,RT @hunterw: I am standing in the Rose Garden outside the Oval Office for a surprise event with the president. No details on what this is y\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",7.44185E+17,-77.014398,38.898603
Mon Nov 25 19:16:53 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",8.97328E+17,-77.425155,38.878708
Mon Nov 25 19:17:01 +0000 201,1.19904E+18,RT @raypolancojr: im proud to announce i\u2019ve officially partnered w @apple to present a sneaker design workshop focused on storytelling &amp; cr\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2887501992,-118.411907,34.020789
Mon Nov 25 19:17:05 +0000 201,1.19904E+18,\ud83d\ude4c\ud83d\ude4c\ud83d\ude4c,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",97859604,-115.037412,36.105865
Mon Nov 25 19:17:10 +0000 201,1.19904E+18,RT @4kMicheal: u niggas are marketing Geniuses https://t.co/Rl517gxPbL,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",51441463,-76.620482,39.284713
Mon Nov 25 19:17:12 +0000 201,1.19904E+18,Small Business Saturday is THIS Saturday! We know things can get hectic this time of year. We ask that you try to c\u2026 https://t.co/CzxhTsOBqg,"\u003ca href=""http://instagram.com"" rel=""nofollow""\u003eInstagram\u003c/a\u003e",2918858606,-90.247824,38.653771
Mon Nov 25 19:17:14 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",253816366,-77.425155,38.878708
Mon Nov 25 19:17:18 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",67000735,-77.425155,38.878708
Mon Nov 25 19:17:22 +0000 201,1.19904E+18,RT @CreeClayton: Tune in now for live webinar on Indigenous Rights and the UN Climate Summit #COP25 #UNFCCC  #UNDRIP https://t.co/4HFFmoRR9O,"\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",218675885,-97.152676,49.853806
Mon Nov 25 19:17:25 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",4657219341,-77.425155,38.878708
Mon Nov 25 19:17:26 +0000 201,1.19904E+18,"RT @ICHHDUBLIN: Thanks to Paul Maguire and everyone that took part in a charity pool competition in McGraths bar in Oldcastl, Co Meath on\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",526836307,-6.247622,53.354902
Mon Nov 25 19:17:28 +0000 201,1.19904E+18,"For those of you who attended #CitizenCo, I'd love to see pictures you took at the event!\n\nReply with your favorit\u2026 https:\/\/t.co\/aLK2s7FvCO"",display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",3090233748,-97.959336,30.308369
Mon Nov 25 19:17:30 +0000 201,1.19904E+18,I am kicking off the holiday season this week with fun events such as Animal Adventures with the @DallasZoo tomorro\u2026 https://t.co/tX9KKGd6wc,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1068859298,-96.761753,32.819858
Mon Nov 25 19:17:31 +0000 201,1.19904E+18,RT @DiriyahSeason: \u0627\u0644\u062f\u0631\u0639\u064a\u0629 \u0632\u0631\u0642\u0627\u0627\u0627\u0627\u0627\u0627\u0627\u0627\u0627\u0621 \ud83d\udc99\ud83d\udc99\n\n\u0627\u062d\u062a\u0641\u0627\u0644 #\u0645\u0648\u0633\u0645_\u0627\u0644\u062f\u0631\u0639\u064a\u0629 \u0645\u0639 \u0645\u0645\u062b\u0644 \u0627\u0644\u0648\u0637\u0646 \ud83c\uddf8\ud83c\udde6 \u0646\u0627\u062f\u064a \u0627\u0644\u0647\u0644\u0627\u0644 \u0631\u0627\u062d \u064a\u0643\u0648\u0646 \u0641\u064a \u0645\u0642\u0631 \u0641\u0639\u0627\u0644\u064a\u0627\u062a \u0627\u0644\u0645\u0648\u0633\u0645 \u0628\u0645\u0646\u0627\u0633\u0628\u0629 \u062a\u062d\u0642\u064a\u0642\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",7.00821E+17,46.584316,24.736764
Mon Nov 25 19:17:31 +0000 201,1.19904E+18,"This evenin, we are hosting our club inclusion event \ud83d\ude4c\n\nTonight\u2019s event is hosted alongside @kickitout \u270a\ud83c\udffb\u270a\ud83c\udfffand\u2026 https:\/\/t.co\/McZvXyYNs3"",display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",220123737,-2.23348,53.456952
Mon Nov 25 19:17:34 +0000 201,1.19904E+18,A Michigan man,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2470211213,-71.112377,42.378197
Mon Nov 25 19:17:37 +0000 201,1.19904E+18,RT @Mrreiff: Come learn how to interact with your favorite fictional characters using the #Swift coding language.  #CS4ELA #DigitalCuriosit\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.07357E+18,-73.625688,40.794351
Mon Nov 25 19:17:46 +0000 201,1.19904E+18,RT @Morara__: Tushaienda naye Nakuru akatokwa dem. Nilienda parking nikapata dame wake akiTwa Twa na ninja ingine \ud83d\ude2d\ud83d\ude2d https://t.co/DcAlA5Np28,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1887043237,36.86362,-1.274863
Mon Nov 25 19:17:48 +0000 201,1.19904E+18,"RT @nmoraa53: *4x4 Events*\n#FashionIsLife\n#MMUEventsManagement\n#ClassOf2020\n\n\""People walk differently in high heels. Your body sways to a d\u2026","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1.06882E+18,36.86362,-1.274863
Mon Nov 25 19:17:52 +0000 201,1.19904E+18,@chillmodee https://t.co/1eCIKGQY1n,"\u003ca href=""http://ubersocial.com"" rel=""nofollow""\u003eUberSocial for Android\u003c/a\u003e",57805365,-118.615181,34.159239
Mon Nov 25 19:17:52 +0000 201,1.19904E+18,"Over 70 ocean related events (!!) will be happening at #COP25 says Rosana Garay Maldonad, Ministry of External Rel\u2026 https:\/\/t.co\/7G1NJpTRDq"",display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1250225996,-122.228685,37.791994
Mon Nov 25 19:17:56 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com"" rel=""nofollow""\u003eTwitter Web Client\u003c/a\u003e",931039604,-77.425155,38.878708
Mon Nov 25 19:17:59 +0000 201,1.19904E+18,RT @TomLondon6: The Director General of the BBC Lord Tony Hall needs to make a personal statement urgently about what appears to be a campa\u2026,"\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",503503250,-0.26314,51.565196
Mon Nov 25 19:18:05 +0000 201,1.19904E+18,RT @SuzanneKavanagh: Agreed. Pedestrians aren't enrobed with 2 tons of steel.  #VisionZero https://t.co/V8lhB1hhhq,"\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",245886387,-79.27257,43.629311
Mon Nov 25 19:18:07 +0000 201,1.19904E+18,"RT @SheMadeUCook: Sunda, December 22, 2019 at 2:00 pm  @shemadeucook will be offering baked goods and signature merchandise at Meek Univer\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",95859469,-122.281278,37.964937
Mon Nov 25 19:18:08 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2789832353,-77.425155,38.878708
Mon Nov 25 19:18:10 +0000 201,1.19904E+18,It was true pleasure to attend such an inspirational event. Thank you @Bodour @najla_almidfa @sheraasharjah team. W\u2026 https://t.co/C7256ir3tz,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",177518292,55.695413,25.316325
Mon Nov 25 19:18:11 +0000 201,1.19904E+18,"Upcoming Leith Nissan Event!  Join us in Donating Blood December 19th! @ Car, North Carolina https:\/\/t.co\/V2xRYECVF7""","\u003ca href=""http://instagram.com"" rel=""nofollow""\u003eInstagram\u003c/a\u003e",164392005,-78.837021,35.756189
Mon Nov 25 19:18:11 +0000 201,1.19904E+18,RT @raypolancojr: im proud to announce i\u2019ve officially partnered w @apple to present a sneaker design workshop focused on storytelling &amp; cr\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",149204684,-118.411907,34.020789
Mon Nov 25 19:18:12 +0000 201,1.19904E+18,RT @AvalonGroove: Idiots are discussing Buhari 3rd term agenda which he has repeatedly disowned. When he hands over in 2023 they will congr\u2026,"\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",3314909265,3.318066,6.590611
Mon Nov 25 19:18:20 +0000 201,1.19904E+18,RT @CreeClayton: Tune in now for live webinar on Indigenous Rights and the UN Climate Summit #COP25 #UNFCCC  #UNDRIP https://t.co/4HFFmoRR9O,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",3218229703,-97.152676,49.853806
Mon Nov 25 19:18:24 +0000 201,1.19904E+18,"We hosted 7 Shred-a-Thon events this yea, and they were all a huge success! Thank you to everyone who attended. We\u2026 https:\/\/t.co\/tpfMR5VQqv"",display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",41855394,-80.34712,25.671986
Mon Nov 25 19:18:26 +0000 201,1.19904E+18,"Some of the glimpses from yesterday's PFOWA bazaar event at Ministry of Foreign Affairss of Pakistan \ud83e\udd70 https://t.co/B8z5OxdavB,display_text_range:[0,102]","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",2398308810,73.037945,33.603096
Mon Nov 25 19:18:27 +0000 201,1.19904E+18,"RT @CaptainZyloh: For those of you who attended #CitizenCo, I'd love to see pictures you took at the event!\n\nReply with your favorite! htt\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1.06849E+18,-97.959336,30.308369
Mon Nov 25 19:18:28 +0000 201,1.19904E+18,RT @robharrhy27: Looking forward to starting @theMENATour Tour Championship tomorrow at @AylaOasis for my last event of the season https://\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",92819508,34.994212,29.550496
Mon Nov 25 19:18:31 +0000 201,1.19904E+18,"RT @HayleyCarterOST: Over 70 ocean related events (!!) will be happening at #COP25 says Rosana Garay Maldonad, Ministry of External Relati\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",474426883,-122.228685,37.791994
Mon Nov 25 19:18:34 +0000 201,1.19904E+18,Wolves at Work supporting people into work at the NEC last weekend.,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",19759628,-2.147965,52.580134
Mon Nov 25 19:18:46 +0000 201,1.19904E+18,"The event is underway with Michelle from CP United and Arron from @kickitout to get us underway \ud83d\udc4f https://t.co/elI719q46J,display_text_range:[0,97]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",220123737,-2.23348,53.456952
Mon Nov 25 19:18:47 +0000 201,1.19904E+18,RT @YAV_Sunderland: Great opening speech by Dr Sue Robson @suerob1960 at the Listening to Women\u2019s Voices event @SunderlandUK Fantastic to s\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",9.66759E+17,-1.378029,54.903937
Mon Nov 25 19:18:49 +0000 201,1.19904E+18,"RT @CaptainZyloh: For those of you who attended #CitizenCo, I'd love to see pictures you took at the event!\n\nReply with your favorite! htt\u2026""","\u003ca href=""http://twitter.com"" rel=""nofollow""\u003eTwitter Web Client\u003c/a\u003e",431124879,-97.959336,30.308369
Mon Nov 25 19:18:49 +0000 201,1.19904E+18,We are excited to announce that we have collaborated with the Diamond Stadium for our upcoming Santa Dash event! Af\u2026 https://t.co/u4jguVua3j,"\u003ca href=""http://instagram.com"" rel=""nofollow""\u003eInstagram\u003c/a\u003e",236423807,-117.314971,33.665866
Mon Nov 25 19:18:53 +0000 201,1.19904E+18,RT @tdfred: This is what I mean when I say limited edition! Only 300 of these.\n\nYou can only get them today at the @NevadaASUN Healthy Rela\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1012420609,-119.827182,39.512436
Mon Nov 25 19:18:59 +0000 201,1.19904E+18,RT @CeeNario: echo the sentiment! Thank you @Lesa_J &amp; @NoaJames @BrickToYaFace \ud83d\ude4f\ud83c\udffd #realones #ForTheCulture #DIY https://t.co/KDciRcU3Y0,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",30418661,-117.772917,34.06545
Mon Nov 25 19:19:06 +0000 201,1.19904E+18,RT @YAV_Sunderland: Fun games by @YAV_Sunderland for women encouraging inclusion and cultural diversity at the \u201cListening to Women Voices -\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",9.66759E+17,-1.385366,54.899242
Mon Nov 25 19:19:07 +0000 201,1.19904E+18,RT @AvalonGroove: Idiots are discussing Buhari 3rd term agenda which he has repeatedly disowned. When he hands over in 2023 they will congr\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1436237432,3.318066,6.590611
Mon Nov 25 19:19:11 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",22281167,-77.425155,38.878708
Mon Nov 25 19:19:17 +0000 201,1.19904E+18,"RT @Seawolves_Rugby: Gain\u00a0access to the best perks our squad has to offer. \u2728\n\nCurrent season ticket member, check your emails \u2014 single mat\u2026""","\u003ca href=""http://twibble.io"" rel=""nofollow""\u003eTwibble.io\u003c/a\u003e",1603827013,-122.330602,47.614817
Mon Nov 25 19:19:20 +0000 201,1.19904E+18,RT @tpusa_OU: Countdown to our event: The Right to Self Defense with Don Spencer is 7 HOURS!!! Register using the link in our bio! @TPUSA #\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",491719838,-97.445173,35.222301
Mon Nov 25 19:19:28 +0000 201,1.19904E+18,RT @m_glendenning: Going through boxes at my parents house in Australia and found all the research material from my thesis. (\u2018Sociocultural\u2026,"\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",162279719,145.053135,-37.972566
Mon Nov 25 19:19:29 +0000 201,1.19904E+18,"@DavidBrodyCBN @JennaBrowder @NikkiHaley @realDonaldTrump @700club @POTUS Most definitely placed as POTUS 'for such\u2026 https://t.co/rNs9ZlfG3w,display_text_range:[74,140]","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",262764703,-111.634531,33.24237
Mon Nov 25 19:19:41 +0000 201,1.19905E+18,"RT @houstonalumni: Hey December @UHouston Graduates! Come get your FREE alumni T-shir, decals and cookies until 4pm! \u2764\ufe0f\ud83c\udf6a\ud83d\udc3e #TrueWellEverBe\u2026""","\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",107145333,-95.34689,29.725813
Mon Nov 25 19:19:44 +0000 201,1.19905E+18,RT @ItsRay_15: Come join this fun team #NC4Warren https://t.co/hiQiEPykK7,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",20714166,-78.657837,35.843981
Mon Nov 25 19:19:47 +0000 201,1.19905E+18,"RT @ElizabethEThorp: \u201cI really don\u2019t know this Rudy gu, I meet a lot of people, tremendous people and you know, he wanted to be in the Whi\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",9.63939E+17,-77.014398,38.898603
Mon Nov 25 19:19:49 +0000 201,1.19905E+18,RT @DiriyahSeason: \u0627\u0644\u062f\u0631\u0639\u064a\u0629 \u0632\u0631\u0642\u0627\u0627\u0627\u0627\u0627\u0627\u0627\u0627\u0627\u0621 \ud83d\udc99\ud83d\udc99\n\n\u0627\u062d\u062a\u0641\u0627\u0644 #\u0645\u0648\u0633\u0645_\u0627\u0644\u062f\u0631\u0639\u064a\u0629 \u0645\u0639 \u0645\u0645\u062b\u0644 \u0627\u0644\u0648\u0637\u0646 \ud83c\uddf8\ud83c\udde6 \u0646\u0627\u062f\u064a \u0627\u0644\u0647\u0644\u0627\u0644 \u0631\u0627\u062d \u064a\u0643\u0648\u0646 \u0641\u064a \u0645\u0642\u0631 \u0641\u0639\u0627\u0644\u064a\u0627\u062a \u0627\u0644\u0645\u0648\u0633\u0645 \u0628\u0645\u0646\u0627\u0633\u0628\u0629 \u062a\u062d\u0642\u064a\u0642\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",403011121,46.584316,24.736764
Mon Nov 25 19:19:50 +0000 201,1.19905E+18,RT @raypolancojr: im proud to announce i\u2019ve officially partnered w @apple to present a sneaker design workshop focused on storytelling &amp; cr\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",18911728,-118.411907,34.020789
Mon Nov 25 19:19:52 +0000 201,1.19905E+18,Only 3 weeks left! Getting excited to curate the best talks from TEDglobalwomen. \n\nBefore the talks hit the www we\u2026 https://t.co/WdWIFJqWyP,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",2212864297,4.35819,51.260556
Mon Nov 25 19:19:57 +0000 201,1.19905E+18,#NAME?,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1212777668,-82.669467,40.36516
Mon Nov 25 19:19:58 +0000 201,1.19905E+18,RT @raypolancojr: im proud to announce i\u2019ve officially partnered w @apple to present a sneaker design workshop focused on storytelling &amp; cr\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",52289404,-118.411907,34.020789
Mon Nov 25 19:19:59 +0000 201,1.19905E+18,RT @TomLondon6: The Director General of the BBC Lord Tony Hall needs to make a personal statement urgently about what appears to be a campa\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",423573209,-0.26314,51.565196
Mon Nov 25 19:20:03 +0000 201,1.19905E+18,"Amazing event @TOWNHALLOHC hosts every year! We also are accepting donations with 100% of proceeds going directly t\u2026 https://t.co/QOhoogPwCt,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",161121822,-81.705467,41.49594
Mon Nov 25 19:20:05 +0000 201,1.19905E+18,RT @tpusa_OU: Countdown to our event: The Right to Self Defense with Don Spencer is 7 HOURS!!! Register using the link in our bio! @TPUSA #\u2026,"\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",8.45002E+17,-97.445173,35.222301
Mon Nov 25 19:20:09 +0000 201,1.19905E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",2243272962,-77.425155,38.878708
Mon Nov 25 19:20:10 +0000 201,1.19905E+18,RT @raypolancojr: im proud to announce i\u2019ve officially partnered w @apple to present a sneaker design workshop focused on storytelling &amp; cr\u2026,"\u003ca href=""http://www.echofon.com/"" rel=""nofollow""\u003eEchofon\u003c/a\u003e",22734311,-118.411907,34.020789
Mon Nov 25 19:20:14 +0000 201,1.19905E+18,"I'm producing my first comedy/music event December 26th. Rip It Up: A Laugh Riot is gonna rule! Pos, share, and in\u2026 https:\/\/t.co\/xnvNL9bz3Z""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2801620287,-87.732013,41.833585
Mon Nov 25 19:20:14 +0000 201,1.19905E+18,RT @DiriyahSeason: \u0627\u0644\u062f\u0631\u0639\u064a\u0629 \u0632\u0631\u0642\u0627\u0627\u0627\u0627\u0627\u0627\u0627\u0627\u0627\u0621 \ud83d\udc99\ud83d\udc99\n\n\u0627\u062d\u062a\u0641\u0627\u0644 #\u0645\u0648\u0633\u0645_\u0627\u0644\u062f\u0631\u0639\u064a\u0629 \u0645\u0639 \u0645\u0645\u062b\u0644 \u0627\u0644\u0648\u0637\u0646 \ud83c\uddf8\ud83c\udde6 \u0646\u0627\u062f\u064a \u0627\u0644\u0647\u0644\u0627\u0644 \u0631\u0627\u062d \u064a\u0643\u0648\u0646 \u0641\u064a \u0645\u0642\u0631 \u0641\u0639\u0627\u0644\u064a\u0627\u062a \u0627\u0644\u0645\u0648\u0633\u0645 \u0628\u0645\u0646\u0627\u0633\u0628\u0629 \u062a\u062d\u0642\u064a\u0642\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1402573231,46.584316,24.736764
Mon Nov 25 19:20:15 +0000 201,1.19905E+18,"RT @CaptainZyloh: For those of you who attended #CitizenCo, I'd love to see pictures you took at the event!\n\nReply with your favorite! htt\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",28523953,-97.959336,30.308369
Mon Nov 25 19:20:15 +0000 201,1.19905E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2301675037,-77.425155,38.878708
Mon Nov 25 19:20:17 +0000 201,1.19905E+18,RT @Morara__: Tushaienda naye Nakuru akatokwa dem. Nilienda parking nikapata dame wake akiTwa Twa na ninja ingine \ud83d\ude2d\ud83d\ude2d https://t.co/DcAlA5Np28,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1.01451E+18,36.86362,-1.274863
Mon Nov 25 19:20:18 +0000 201,1.19905E+18,"RT @BlueMeanieBWO: One of my favorite events is THIS weekend in Winston-Sale, NC! Come see me at @wrestlecade!! https:\/\/t.co\/sbPwoQw0Pr""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",3184646466,-75.117998,40.004866
Mon Nov 25 19:20:19 +0000 201,1.19905E+18,RT @HamxaMadridista: Some of the glimpses from yesterday's PFOWA bazaar event at Ministry of Foreign Affairss of Pakistan \ud83e\udd70 https://t.co/B8\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1.10108E+18,73.037945,33.603096
Mon Nov 25 19:20:28 +0000 201,1.19905E+18,PLEASE RETWEET!  The best event that we put on every year. An event that our staff and players really enjoy. Come o\u2026 https://t.co/THTyhODMa4,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",596832098,-82.439835,38.407664
Mon Nov 25 19:20:34 +0000 201,1.19905E+18,"RT @kylepinion: Tonight\u2019s #WatchmenHBO was another high point for the serie, but I had one overriding thought on a source of inspiration f\u2026""","\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",84319973,-84.433106,33.767195
Mon Nov 25 19:20:34 +0000 201,1.19905E+18,RT @AdmiralCapital: Thank you for all of the great work your team does to improve literacy.  We are thrilled to support Reading Partners. h\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",342819198,-73.970481,40.758224
Mon Nov 25 19:20:41 +0000 201,1.19905E+18,"RT @DrJayVarma: .@AfricaCDC signing contracts with two new partners (@sacids @HISPsa) to support event-based surveillanc, health informati\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",8.69953E+17,38.744263,9.000588
Mon Nov 25 19:20:44 +0000 201,1.19905E+18,"RT @HerdEquipment: PLEASE RETWEET!  The best event that we put on every year. An event that our staff and players really enjoy. Come ou, s\u2026""","\u003ca href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow""\u003eTweetDeck\u003c/a\u003e",1583819378,-82.439835,38.407664
Mon Nov 25 19:20:50 +0000 201,1.19905E+18,RT @SRosengrave: Really worthwhile course could not recommend enough @rosaceae_r  @jojocrowe86 https://t.co/zJCAxdaYfG,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",8.49362E+17,-9.110049,52.858974
Mon Nov 25 19:20:51 +0000 201,1.19905E+18,"RT @EddieGarrison: Looking forward to being a part of &amp; speaking at this event! This is a great opportunity to be at the even, for free! #\u2026""","\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",8.70661E+17,-81.491811,28.457143
